support,itemsets
0.008746355685131196,"frozenset({'Crosswalk', 'Tree', 'Car'})"
0.008746355685131196,"frozenset({'Tree', 'White Cane', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Person', 'White Cane', 'Elevator'})"
0.008746355685131196,"frozenset({'Car', 'Escalator', 'Stairs'})"
0.008746355685131196,"frozenset({'Slopped Curb', 'Car', 'Escalator'})"
0.008746355685131196,"frozenset({'Road', 'Car', 'Escalator'})"
0.008746355685131196,"frozenset({'Road', 'Escalator', 'Stairs'})"
0.008746355685131196,"frozenset({'Road', 'Vegetation', 'Escalator'})"
0.008746355685131196,"frozenset({'Stairs', 'Car', 'Pillar'})"
0.008746355685131196,"frozenset({'Uncontrolled Crossing', 'Curb', 'Car'})"
0.008746355685131196,"frozenset({'Curb', 'Car', 'Turnstile'})"
0.008746355685131196,"frozenset({'Curb', 'Car', 'Stairs'})"
0.008746355685131196,"frozenset({'White Cane', 'Escalator', 'Stairs'})"
0.008746355685131196,"frozenset({'Pillar', 'Car', 'Person'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Car', 'White Cane'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Car', 'Vegetation'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Car', 'Trash bins'})"
0.008746355685131196,"frozenset({'Vegetation', 'Sidewalk', 'Stairs'})"
0.008746355685131196,"frozenset({'Person with a disability', 'White Cane', 'Wheelchair'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Car', 'Sign'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Car', 'Road Divider'})"
0.008746355685131196,"frozenset({'Road Divider', 'Car', 'Person'})"
0.008746355685131196,"frozenset({'Road Shoulder', 'Car', 'Person'})"
0.008746355685131196,"frozenset({'Stairs', 'Sidewalk', 'Pillar'})"
0.008746355685131196,"frozenset({'Snow', 'Tree', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Car', 'Pillar'})"
0.008746355685131196,"frozenset({'Tree', 'Sidewalk', 'Pillar'})"
0.008746355685131196,"frozenset({'Road Divider', 'Snow', 'Trash bins'})"
0.008746355685131196,"frozenset({'Car', 'Traffic Signals', 'Person'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Car', 'Roadside Parking'})"
0.008746355685131196,"frozenset({'Parallel Parking Spot', 'Car', 'White Cane'})"
0.008746355685131196,"frozenset({'Snow', 'Car', 'Mail box'})"
0.008746355685131196,"frozenset({'Car', 'Sign Post', 'Mail box'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Car', 'Mail box'})"
0.008746355685131196,"frozenset({'Car', 'Person', 'Mail box'})"
0.008746355685131196,"frozenset({'Tree', 'Car', 'Lamp Post'})"
0.008746355685131196,"frozenset({'Slopped Curb', 'Person', 'Escalator'})"
0.008746355685131196,"frozenset({'Person', 'Escalator', 'Traffic Signals'})"
0.008746355685131196,"frozenset({'Wall', 'Person with a disability', 'White Cane'})"
0.008746355685131196,"frozenset({'Road Divider', 'Parallel Parking Spot', 'Car'})"
0.008746355685131196,"frozenset({'Parallel Parking Spot', 'Car', 'Road'})"
0.008746355685131196,"frozenset({'Parallel Parking Spot', 'Car', 'Person'})"
0.008746355685131196,"frozenset({'Motorcycle', 'Car', 'Stairs'})"
0.008746355685131196,"frozenset({'Motorcycle', 'Car', 'Person'})"
0.008746355685131196,"frozenset({'Motorcycle', 'Slopped Curb', 'Car'})"
0.008746355685131196,"frozenset({'Motorcycle', 'Car', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Crosswalk', 'Car'})"
0.008746355685131196,"frozenset({'Push button', 'Car', 'Road'})"
0.008746355685131196,"frozenset({'Bus', 'Gate', 'Wet surface'})"
0.008746355685131196,"frozenset({'Sign', 'Gate', 'Bus'})"
0.008746355685131196,"frozenset({'Bus', 'Gate', 'Roadside Parking'})"
0.008746355685131196,"frozenset({'Bus', 'Gate', 'Person'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Stairs', 'Train Platform'})"
0.008746355685131196,"frozenset({'Bus', 'Fence', 'Person'})"
0.008746355685131196,"frozenset({'Fence', 'Person with a disability', 'Stairs'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Person', 'Bus'})"
0.008746355685131196,"frozenset({'Car', 'Vegetation', 'Puddle'})"
0.008746355685131196,"frozenset({'Water Pipes', 'White Cane', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Bus', 'Tree', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Snow', 'Person with a disability', 'Bus'})"
0.008746355685131196,"frozenset({'Bus', 'Person', 'Wet surface'})"
0.008746355685131196,"frozenset({'Snow', 'Person', 'Bus'})"
0.008746355685131196,"frozenset({'Sign', 'Slopped Curb', 'White Cane'})"
0.008746355685131196,"frozenset({'Bus', 'Counter', 'Person'})"
0.008746355685131196,"frozenset({'Car', 'Railing', 'Sidewalk'})"
0.008746355685131196,"frozenset({'White Cane', 'Fence', 'Railing'})"
0.008746355685131196,"frozenset({'Roadside Parking', 'White Cane', 'Uneven Stairs'})"
0.008746355685131196,"frozenset({'Road', 'Fence', 'White Cane'})"
0.008746355685131196,"frozenset({'Building', 'White Cane', 'Train Platform'})"
0.008746355685131196,"frozenset({'Snow', 'Fence', 'Pole'})"
0.008746355685131196,"frozenset({'Bus', 'Closed Sidewalk', 'Wet surface'})"
0.008746355685131196,"frozenset({'Sign', 'Tree', 'Snow'})"
0.008746355685131196,"frozenset({'Bus', 'Roadside Parking', 'Closed Sidewalk'})"
0.008746355685131196,"frozenset({'White Cane', 'Car', 'Turnstile'})"
0.008746355685131196,"frozenset({'Road Divider', 'Push button', 'Car'})"
0.008746355685131196,"frozenset({'Bus', 'Tree', 'Car'})"
0.008746355685131196,"frozenset({'Trash bins', 'Road', 'Bus'})"
0.008746355685131196,"frozenset({'Sloped Driveway', 'Car', 'Pole'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Car', 'Chair'})"
0.008746355685131196,"frozenset({'Car', 'Pole', 'Stairs'})"
0.008746355685131196,"frozenset({'Sidewalk', 'White Cane', 'Bus Stop'})"
0.008746355685131196,"frozenset({'White Cane', 'Railing', 'Bus Stop'})"
0.008746355685131196,"frozenset({'Parallel Parking Spot', 'Fence', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Parallel Parking Spot', 'Fence', 'Wet surface'})"
0.008746355685131196,"frozenset({'Gate', 'Car', 'Closed Sidewalk'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Counter', 'Car'})"
0.008746355685131196,"frozenset({'Counter', 'Car', 'White Cane'})"
0.008746355685131196,"frozenset({'White Cane', 'Vegetation', 'Escalator'})"
0.008746355685131196,"frozenset({'Counter', 'Car', 'Person'})"
0.008746355685131196,"frozenset({'Sign', 'Fence', 'Lamp Post'})"
0.008746355685131196,"frozenset({'Counter', 'Fence', 'Car'})"
0.008746355685131196,"frozenset({'Wall', 'Car', 'Closed Sidewalk'})"
0.008746355685131196,"frozenset({'Sign', 'Car', 'Pole'})"
0.008746355685131196,"frozenset({'Tree', 'Car', 'Pole'})"
0.008746355685131196,"frozenset({'Wall', 'Person', 'Fence'})"
0.008746355685131196,"frozenset({'Person', 'White Cane', 'Bus Stop'})"
0.008746355685131196,"frozenset({'Car', 'White Cane', 'Bus Stop'})"
0.008746355685131196,"frozenset({'Water Pipes', 'Person with a disability', 'Traffic Signals'})"
0.008746355685131196,"frozenset({'Sign', 'Wet surface', 'Bus'})"
0.008746355685131196,"frozenset({'Sign', 'Sidewalk', 'Bus'})"
0.008746355685131196,"frozenset({'Bus', 'Roadside Parking', 'White Cane'})"
0.008746355685131196,"frozenset({'Bus', 'Roadside Parking', 'Wet surface'})"
0.008746355685131196,"frozenset({'Sign', 'Roadside Parking', 'Bus'})"
0.008746355685131196,"frozenset({'Wall', 'Car', 'Pole'})"
0.008746355685131196,"frozenset({'Tactile Paving', 'Person', 'Elevator'})"
0.008746355685131196,"frozenset({'Vegetation', 'Car', 'Pole'})"
0.008746355685131196,"frozenset({'Person', 'Railing', 'Bus Stop'})"
0.008746355685131196,"frozenset({'Road Shoulder', 'Person', 'Lamp Post'})"
0.008746355685131196,"frozenset({'Curb', 'Person with a disability', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Person with a disability', 'White Cane'})"
0.008746355685131196,"frozenset({'Road Shoulder', 'Road', 'Person'})"
0.008746355685131196,"frozenset({'Sign', 'Road', 'Person'})"
0.008746355685131196,"frozenset({'Push button', 'Curb', 'Person'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Water Pipes', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Trash bins', 'Road', 'Person'})"
0.008746355685131196,"frozenset({'Snow', 'Counter', 'White Cane'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Person with a disability', 'Sign'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Person with a disability', 'Road Shoulder'})"
0.008746355685131196,"frozenset({'Snow', 'Person', 'Retaining Wall'})"
0.008746355685131196,"frozenset({'Road', 'Counter', 'Roadside Parking'})"
0.008746355685131196,"frozenset({'Push button', 'Person', 'Road'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Sidewalk', 'Stairs'})"
0.008746355685131196,"frozenset({'Snow', 'Push button', 'Person'})"
0.008746355685131196,"frozenset({'Curb', 'Person', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Snow', 'Counter', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Barrier Post', 'White Cane', 'Sign'})"
0.008746355685131196,"frozenset({'Barrier Post', 'White Cane', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Road Divider', 'Curb', 'Person'})"
0.008746355685131196,"frozenset({'Vegetation', 'Person', 'Railing'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Tree', 'Road Shoulder'})"
0.008746355685131196,"frozenset({'Water Pipes', 'Person', 'Road'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Crosswalk', 'Person'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Crosswalk', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Crosswalk', 'Sign'})"
0.008746355685131196,"frozenset({'Sign', 'Person', 'Snow'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Wall', 'Car'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Car', 'Stairs'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Fence', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Fence', 'Pole'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Person', 'Snow'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Slopped Curb', 'Person'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Person', 'Railing'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Person', 'Pole'})"
0.008746355685131196,"frozenset({'Curb', 'White Cane', 'Lamp Post'})"
0.008746355685131196,"frozenset({'Snow', 'Person', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Foldout Sign', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Tree', 'Person with a disability', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Building', 'Bench'})"
0.008746355685131196,"frozenset({'Trash bins', 'Person with a disability', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Sloped Driveway', 'Tree', 'Train Platform'})"
0.008746355685131196,"frozenset({'Snow', 'Counter', 'Person'})"
0.008746355685131196,"frozenset({'Bridge', 'Car', 'Bench'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Street Vendor', 'Person'})"
0.008746355685131196,"frozenset({'Vegetation', 'White Cane', 'Closed Sidewalk'})"
0.008746355685131196,"frozenset({'White Cane', 'Road', 'Railing'})"
0.008746355685131196,"frozenset({'Pillar', 'Building', 'Bench'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Person', 'Road Shoulder'})"
0.008746355685131196,"frozenset({'Building', 'Sidewalk', 'Bench'})"
0.008746355685131196,"frozenset({'Snow', 'Building', 'Bench'})"
0.008746355685131196,"frozenset({'Motorcycle', 'Car', 'Bench'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Bus Stop', 'Bench'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Person', 'Retaining Wall'})"
0.008746355685131196,"frozenset({'Snow', 'Bench', 'Bus'})"
0.008746355685131196,"frozenset({'Uneven Stairs', 'Person with a disability', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Bridge', 'Car', 'Driveway(flat)'})"
0.008746355685131196,"frozenset({'Building', 'Vegetation', 'Bench'})"
0.008746355685131196,"frozenset({'Vegetation', 'Stairs', 'Barrier Stump'})"
0.008746355685131196,"frozenset({'Tactile Paving', 'Person', 'Pole'})"
0.008746355685131196,"frozenset({'Trash bins', 'Curb', 'Person'})"
0.008746355685131196,"frozenset({'Pole', 'Person', 'Turnstile'})"
0.008746355685131196,"frozenset({'Car', 'White Cane', 'Barrier Stump'})"
0.008746355685131196,"frozenset({'Vegetation', 'Person', 'Pole'})"
0.008746355685131196,"frozenset({'Counter', 'Person', 'Roadside Parking'})"
0.008746355685131196,"frozenset({'Person', 'Sidewalk', 'Puddle'})"
0.008746355685131196,"frozenset({'Car', 'Retaining Wall', 'Barrier Stump'})"
0.008746355685131196,"frozenset({'Car', 'Railing', 'Barrier Stump'})"
0.008746355685131196,"frozenset({'Car', 'Person', 'Barrier Stump'})"
0.008746355685131196,"frozenset({'Tactile Paving', 'Pole', 'White Cane'})"
0.008746355685131196,"frozenset({'Snow', 'Person', 'Puddle'})"
0.008746355685131196,"frozenset({'Counter', 'Person', 'Slopped Curb'})"
0.008746355685131196,"frozenset({'Sloped Driveway', 'Person', 'Pole'})"
0.008746355685131196,"frozenset({'Road', 'Person', 'Pole'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Wall', 'Person'})"
0.008746355685131196,"frozenset({'Curb', 'Person with a disability', 'Pole'})"
0.008746355685131196,"frozenset({'Vegetation', 'Railing', 'Barrier Stump'})"
0.008746355685131196,"frozenset({'Person', 'Pole', 'Pillar'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Vegetation', 'Barrier Stump'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Railing', 'Barrier Stump'})"
0.008746355685131196,"frozenset({'Person', 'White Cane', 'Barrier Stump'})"
0.008746355685131196,"frozenset({'Person', 'Vegetation', 'Barrier Stump'})"
0.008746355685131196,"frozenset({'Tree', 'Person', 'Pillar'})"
0.008746355685131196,"frozenset({'Road', 'Person', 'Barrier Stump'})"
0.008746355685131196,"frozenset({'Counter', 'Fence', 'Snow'})"
0.008746355685131196,"frozenset({'Snow', 'Barrier Post', 'Car'})"
0.008746355685131196,"frozenset({'Sign', 'Person', 'Wet surface'})"
0.008746355685131196,"frozenset({'Road Shoulder', 'Accent Paving', 'Car'})"
0.008746355685131196,"frozenset({'Accent Paving', 'Car', 'Vegetation'})"
0.008746355685131196,"frozenset({'Accent Paving', 'Car', 'Slopped Curb'})"
0.008746355685131196,"frozenset({'Accent Paving', 'Car', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Pole', 'Stairs'})"
0.008746355685131196,"frozenset({'White Cane', 'Roadside Parking', 'Railing'})"
0.008746355685131196,"frozenset({'Accent Paving', 'Car', 'Pole'})"
0.008746355685131196,"frozenset({'Slopped Curb', 'Person with a disability', 'Pole'})"
0.008746355685131196,"frozenset({'Slopped Curb', 'Vegetation', 'White Cane'})"
0.008746355685131196,"frozenset({'Accent Paving', 'Person', 'Closed Sidewalk'})"
0.008746355685131196,"frozenset({'Tactile Paving', 'Vegetation', 'White Cane'})"
0.008746355685131196,"frozenset({'Person', 'White Cane', 'Uneven Stairs'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Railing', 'Pillar'})"
0.008746355685131196,"frozenset({'White Cane', 'Railing', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Tree', 'Person with a disability', 'Pillar'})"
0.008746355685131196,"frozenset({'Accent Paving', 'White Cane', 'Closed Sidewalk'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Car', 'Pole'})"
0.008746355685131196,"frozenset({'Crosswalk', 'Table', 'Traffic Signals'})"
0.008746355685131196,"frozenset({'Snow', 'White Cane', 'Turnstile'})"
0.008746355685131196,"frozenset({'Crosswalk', 'Tree', 'White Cane'})"
0.008746355685131196,"frozenset({'Snow', 'Tree', 'White Cane'})"
0.008746355685131196,"frozenset({'Road', 'Person with a disability', 'Vegetation'})"
0.008746355685131196,"frozenset({'Tactile Paving', 'White Cane', 'Stairs'})"
0.008746355685131196,"frozenset({'Wall', 'Person with a disability', 'Pole'})"
0.008746355685131196,"frozenset({'Vegetation', 'White Cane', 'Stairs'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Vegetation', 'Puddle'})"
0.008746355685131196,"frozenset({'Snow', 'Tree', 'Stairs'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Accent Paving', 'Railing'})"
0.008746355685131196,"frozenset({'White Cane', 'Traffic Signals', 'Stairs'})"
0.008746355685131196,"frozenset({'Trash bins', 'Tree', 'White Cane'})"
0.008746355685131196,"frozenset({'Accent Paving', 'Person', 'Railing'})"
0.008746355685131196,"frozenset({'Road', 'Accent Paving', 'Person'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Building', 'Trash bins'})"
0.008746355685131196,"frozenset({'Tree', 'Person', 'Slopped Curb'})"
0.008746355685131196,"frozenset({'Water Pipes', 'Slopped Curb', 'Person'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Building', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Building', 'Person'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Bridge', 'White Cane'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Bridge', 'Slopped Curb'})"
0.008746355685131196,"frozenset({'Accent Paving', 'Person', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Snow', 'Person', 'Stairs'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Bridge', 'Person'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Bridge', 'Car'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Bicycle', 'Tree'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Sidewalk', 'Roadside Parking'})"
0.008746355685131196,"frozenset({'Snow', 'Wall', 'Person'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Tree', 'Building'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Building', 'White Cane'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Paratransit vehicle', 'Bus'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Person', 'Bus'})"
0.008746355685131196,"frozenset({'Snow', 'Person with a disability', 'Roadside Parking'})"
0.008746355685131196,"frozenset({'Sloped Driveway', 'Person', 'Train Platform'})"
0.008746355685131196,"frozenset({'Sloped Driveway', 'Tree', 'Person'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Curb', 'Car'})"
0.008746355685131196,"frozenset({'Barrier Post', 'White Cane', 'Bus Stop'})"
0.008746355685131196,"frozenset({'Snow', 'Slopped Curb', 'Person'})"
0.008746355685131196,"frozenset({'Slopped Curb', 'Person', 'Train Platform'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Sidewalk', 'Bus'})"
0.008746355685131196,"frozenset({'Person', 'Vegetation', 'Stairs'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Bicycle', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Water Pipes', 'Person', 'Traffic Signals'})"
0.008746355685131196,"frozenset({'Slopped Curb', 'White Cane', 'Traffic Signals'})"
0.008746355685131196,"frozenset({'Accent Paving', 'Stairs', 'Pillar'})"
0.008746355685131196,"frozenset({'Sign', 'White Cane', 'Railing'})"
0.008746355685131196,"frozenset({'Sign', 'Crosswalk', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Trash on roads', 'White Cane', 'Person'})"
0.008746355685131196,"frozenset({'Curb', 'Person', 'Gutter'})"
0.008746355685131196,"frozenset({'Tree', 'Slopped Curb', 'Train Platform'})"
0.008746355685131196,"frozenset({'Accent Paving', 'Railing', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Sign', 'Accent Paving', 'Railing'})"
0.008746355685131196,"frozenset({'Barrier Post', 'Bicycle', 'Curb'})"
0.008746355685131196,"frozenset({'Street Vendor', 'White Cane', 'Person'})"
0.008746355685131196,"frozenset({'Trash bins', 'Curb', 'Gutter'})"
0.008746355685131196,"frozenset({'Sign', 'Accent Paving', 'White Cane'})"
0.008746355685131196,"frozenset({'Crosswalk', 'Person', 'White Cane'})"
0.008746355685131196,"frozenset({'Snow', 'Curb', 'Gutter'})"
0.008746355685131196,"frozenset({'Road Shoulder', 'Person with a disability', 'White Cane'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Car', 'Bench'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Push button', 'Car'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Motorcycle', 'Person'})"
0.008746355685131196,"frozenset({'Fence', 'Person', 'Closed Sidewalk'})"
0.008746355685131196,"frozenset({'Bicycle', 'Person with a disability', 'Driveway(flat)'})"
0.008746355685131196,"frozenset({'Sign', 'Bicycle', 'Closed Sidewalk'})"
0.008746355685131196,"frozenset({'Road Divider', 'Bicycle', 'Curb'})"
0.008746355685131196,"frozenset({'Motorcycle', 'Slopped Curb', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Bicycle', 'White Cane', 'Closed Sidewalk'})"
0.008746355685131196,"frozenset({'Bicycle', 'Fence', 'Person'})"
0.008746355685131196,"frozenset({'Sign', 'Tree', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Bicycle', 'Tree'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Bicycle', 'Trash bins'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Bicycle', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Snow', 'Person with a disability', 'Mail box'})"
0.008746355685131196,"frozenset({'Slopped Curb', 'Sidewalk', 'Curb'})"
0.008746355685131196,"frozenset({'Gate', 'Bicycle', 'Wet surface'})"
0.008746355685131196,"frozenset({'Sign', 'Gate', 'Bicycle'})"
0.008746355685131196,"frozenset({'Snow', 'Pole', 'Stairs'})"
0.008746355685131196,"frozenset({'Bicycle', 'Closed Sidewalk', 'Wet surface'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Parallel Parking Spot', 'Person'})"
0.008746355685131196,"frozenset({'Bicycle', 'Car', 'Retaining Wall'})"
0.008746355685131196,"frozenset({'Tactile Paving', 'Motorcycle', 'Vegetation'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Bicycle', 'Car'})"
0.008746355685131196,"frozenset({'Gate', 'Bicycle', 'Car'})"
0.008746355685131196,"frozenset({'Bicycle', 'Car', 'Driveway(flat)'})"
0.008746355685131196,"frozenset({'Bicycle', 'White Cane', 'Bus Stop'})"
0.008746355685131196,"frozenset({'Bicycle', 'Pole', 'Bus Stop'})"
0.008746355685131196,"frozenset({'Gate', 'Closed Sidewalk', 'Wet surface'})"
0.008746355685131196,"frozenset({'Bicycle', 'Car', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Pillar', 'Car', 'Bench'})"
0.008746355685131196,"frozenset({'Bicycle', 'Person', 'Closed Sidewalk'})"
0.008746355685131196,"frozenset({'Bicycle', 'Car', 'Wet surface'})"
0.008746355685131196,"frozenset({'Sign', 'Street Vendor', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Motorcycle', 'Person with a disability', 'Vegetation'})"
0.008746355685131196,"frozenset({'Motorcycle', 'Person with a disability', 'White Cane'})"
0.008746355685131196,"frozenset({'Bicycle', 'Car', 'Traffic Signals'})"
0.008746355685131196,"frozenset({'Sloped Driveway', 'Slopped Curb', 'Train Platform'})"
0.008746355685131196,"frozenset({'Gate', 'Closed Sidewalk', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Sign', 'Gate', 'Closed Sidewalk'})"
0.008746355685131196,"frozenset({'Bus', 'Bicycle', 'Wet surface'})"
0.008746355685131196,"frozenset({'Bicycle', 'Tree', 'Vegetation'})"
0.008746355685131196,"frozenset({'Trash bins', 'Bicycle', 'White Cane'})"
0.008746355685131196,"frozenset({'Tactile Paving', 'Bicycle', 'White Cane'})"
0.008746355685131196,"frozenset({'Snow', 'Bicycle', 'Tree'})"
0.008746355685131196,"frozenset({'Bicycle', 'Roadside Parking', 'Wet surface'})"
0.008746355685131196,"frozenset({'Road', 'Lamp Post', 'Wheelchair'})"
0.008746355685131196,"frozenset({'Road', 'White Cane', 'Lamp Post'})"
0.008746355685131196,"frozenset({'Bicycle', 'Tree', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Gate', 'Railing', 'Chair'})"
0.008746355685131196,"frozenset({'Person', 'White Cane', 'Lamp Post'})"
0.008746355685131196,"frozenset({'Bus', 'Bridge', 'Person'})"
0.008746355685131196,"frozenset({'Trash bins', 'Bridge', 'Building'})"
0.008746355685131196,"frozenset({'Snow', 'Bridge', 'Building'})"
0.008746355685131196,"frozenset({'Snow', 'Slopped Curb', 'Pole'})"
0.008746355685131196,"frozenset({'Uncontrolled Crossing', 'Curb', 'Trash on roads'})"
0.008746355685131196,"frozenset({'Trash bins', 'Curb', 'White Cane'})"
0.008746355685131196,"frozenset({'Bicycle', 'Roadside Parking', 'White Cane'})"
0.008746355685131196,"frozenset({'Bicycle', 'Person', 'Vegetation'})"
0.008746355685131196,"frozenset({'Road', 'Bicycle', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Bicycle', 'Person with a disability', 'Retaining Wall'})"
0.008746355685131196,"frozenset({'Bicycle', 'Person with a disability', 'Pillar'})"
0.008746355685131196,"frozenset({'Sign', 'Bicycle', 'Roadside Parking'})"
0.008746355685131196,"frozenset({'Tactile Paving', 'Bicycle', 'Person'})"
0.008746355685131196,"frozenset({'Snow', 'Bicycle', 'Person'})"
0.008746355685131196,"frozenset({'Sign', 'Bicycle', 'Person'})"
0.008746355685131196,"frozenset({'Bicycle', 'Person', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Bicycle', 'Person', 'Roadside Parking'})"
0.008746355685131196,"frozenset({'Bicycle', 'Person with a disability', 'Stairs'})"
0.008746355685131196,"frozenset({'Sign', 'Roadside Parking', 'Wet surface'})"
0.008746355685131196,"frozenset({'Bicycle', 'White Cane', 'Retaining Wall'})"
0.008746355685131196,"frozenset({'Person with a disability', 'Railing', 'Chair'})"
0.008746355685131196,"frozenset({'Tactile Paving', 'Bicycle', 'Pole'})"
0.008746355685131196,"frozenset({'Bicycle', 'Pole', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Bicycle', 'Tree', 'Pillar'})"
0.008746355685131196,"frozenset({'Tactile Paving', 'Bicycle', 'Pillar'})"
0.008746355685131196,"frozenset({'Bicycle', 'Pole', 'Pillar'})"
0.008746355685131196,"frozenset({'Bicycle', 'Wall', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Person with a disability', 'White Cane'})"
0.008746355685131196,"frozenset({'Person', 'Traffic Signals', 'Bench'})"
0.008746355685131196,"frozenset({'Stairs', 'Person', 'Bench'})"
0.008746355685131196,"frozenset({'Snow', 'Person', 'Bench'})"
0.008746355685131196,"frozenset({'Person', 'Sidewalk', 'Bench'})"
0.008746355685131196,"frozenset({'Pillar', 'Person with a disability', 'Bench'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Sidewalk', 'Bench'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Pillar', 'Bench'})"
